Station_ID,Year,Month,Avg_Daily_Users,Peak_Hour_Users,Avg_Wait_Time_Min,Avg_Charging_Time_Min,Queue_Length,Energy_Delivered_kWh,Utilization_%,Fault_Count,Downtime_Hours,Revenue_INR,Customer_Rating,Sessions,Completed_Sessions,Cancelled_Sessions,Demand_Level
St0098,2025,February,191,66,21,52,8,173810,67.5,0,0,2607150,3.9,4966,4857,109,Medium
St0098,2025,March,91,31,26,43,8,87360,92.5,3,3,960960,4.5,2730,2703,27,High
St0098,2025,April,138,48,22,50,8,118404,85.0,4,8,1539252,4.2,3588,3479,109,High
St0098,2025,May,193,67,13,48,3,100360,62.3,2,10,903240,4.6,5018,4905,113,Medium
St0098,2025,June,118,41,18,37,7,82128,69.8,3,6,903408,4.1,3422,3403,19,Medium
St0098,2025,July,175,61,17,30,7,151200,61.0,1,1,2268000,4.6,4725,4662,63,Medium
St0098,2025,August,190,66,20,38,7,163020,74.3,1,4,2119260,4.4,4940,4785,155,Medium
St0098,2025,September,201,70,21,50,7,120198,78.5,3,15,1081782,4.2,5226,5192,34,Medium
St0098,2025,October,214,74,24,37,6,96300,90.9,3,9,1251900,3.9,5350,5169,181,High
St0098,2025,November,162,56,26,41,7,69984,95.7,2,6,629856,3.6,3888,3759,129,High
St0098,2025,December,223,78,13,47,6,107040,63.1,4,20,1177440,3.5,5352,5161,191,Medium
St0099,2021,January,103,36,15,37,5,64375,72.3,4,8,965625,4.3,2575,2539,36,Medium
St0099,2021,February,123,43,16,51,7,96432,69.3,3,9,1350048,3.8,3444,3386,58,Medium
St0099,2021,March,105,36,14,46,4,65205,68.5,4,4,717255,3.9,2835,2769,66,Medium
St0099,2021,April,174,60,9,41,5,90828,49.2,0,0,817452,3.8,5046,4940,106,Low
St0099,2021,May,105,36,15,33,5,66150,47.0,3,6,793800,4.4,3150,3111,39,Low
St0099,2021,June,102,35,17,43,4,85680,66.8,2,6,1370880,4.5,3060,2959,101,Medium
St0099,2021,July,147,51,19,40,4,141120,80.6,2,2,1834560,4.1,4410,4287,123,High
St0099,2021,August,123,43,16,34,5,65436,71.3,3,12,588924,4.2,3444,3409,35,Medium
St0099,2021,September,189,66,15,44,6,95256,61.6,3,6,1047816,4.0,5292,5144,148,Medium
St0099,2021,October,122,42,12,42,6,88450,51.8,3,6,1238300,4.4,3538,3492,46,Low
St0099,2021,November,248,86,18,34,5,171120,52.9,3,6,2224560,4.7,7440,7369,71,Low
St0099,2021,December,107,37,19,37,7,59064,55.5,1,2,767832,4.3,2568,2472,96,Low
St0099,2022,January,260,91,12,54,4,128440,49.7,4,12,1926600,4.0,6760,6584,176,Low
St0099,2022,February,124,43,13,45,6,114576,52.1,1,3,1374912,4.7,3472,3373,99,Low
St0099,2022,March,166,58,15,42,5,119520,76.4,1,1,1434240,4.5,3984,3849,135,Medium
St0099,2022,April,200,70,16,43,5,105000,79.8,2,2,1575000,4.6,5000,4845,155,Medium
St0099,2022,May,199,69,20,31,7,197010,84.0,3,9,2561130,4.0,5970,5917,53,High
St0099,2022,June,110,38,13,34,4,89320,63.7,2,2,982520,4.7,3080,2995,85,Medium
St0099,2022,July,179,62,16,52,6,115276,53.2,4,20,1729140,4.1,5012,4815,197,Low
St0099,2022,August,206,72,14,48,4,153264,68.8,1,1,1685904,4.5,4944,4807,137,Medium
St0099,2022,September,171,59,19,35,7,120042,81.2,2,2,1320462,4.5,4617,4570,47,High
St0099,2022,October,138,48,11,31,4,73416,48.5,1,4,1027824,4.4,3864,3734,130,Low
St0099,2022,November,180,62,19,54,4,155520,59.7,0,0,2177280,3.8,4860,4826,34,Low
St0099,2022,December,265,92,22,32,8,151580,82.9,0,0,2425280,4.3,6890,6692,198,High
St0099,2023,January,146,51,13,38,4,153300,54.9,4,12,2146200,4.1,4380,4235,145,Low
St0099,2023,February,180,62,24,31,9,126000,88.6,4,4,1890000,4.2,4500,4389,111,High
St0099,2023,March,200,70,10,39,2,198000,52.8,2,8,2376000,4.2,6000,5892,108,Low
St0099,2023,April,199,69,18,44,7,109848,85.0,0,0,1098480,4.5,4776,4667,109,High
St0099,2023,May,192,67,23,35,8,139200,83.6,1,5,1670400,4.5,5568,5386,182,High
St0099,2023,June,164,57,19,40,5,104632,79.9,1,2,1464848,4.4,4756,4635,121,Medium
St0099,2023,July,271,94,13,49,5,165039,55.8,1,1,1485351,4.5,7859,7788,71,Low
St0099,2023,August,137,47,14,42,4,135082,71.7,0,0,1756066,4.2,3973,3891,82,Medium
St0099,2023,September,233,81,21,50,8,189196,88.2,4,16,2648744,3.9,6524,6442,82,High
St0099,2023,October,343,120,19,50,7,277830,63.3,1,2,3056130,4.1,9261,9009,252,Medium
St0099,2023,November,216,75,17,54,5,209952,68.7,1,1,2099520,4.3,5832,5746,86,Medium
St0099,2023,December,356,124,17,45,5,179424,61.2,3,12,1973664,3.9,8544,8277,267,Medium
St0099,2024,January,300,105,19,51,6,178200,78.9,3,9,2673000,4.2,8100,7873,227,Medium
St0099,2024,February,355,124,14,42,5,257375,54.8,3,3,3860625,3.7,10295,10139,156,Low
St0099,2024,March,186,65,14,52,6,130200,65.1,1,4,1822800,3.8,5208,5168,40,Medium
St0099,2024,April,161,56,21,52,8,156492,90.6,1,3,2503872,4.3,4347,4205,142,High
St0099,2024,May,309,108,20,31,7,250908,73.1,0,0,4014528,4.4,8961,8904,57,Medium
St0099,2024,June,262,91,22,46,6,172920,91.5,1,1,2766720,4.7,7860,7799,61,High
St0099,2024,July,177,61,11,38,2,143724,57.3,1,3,1724688,4.0,5133,5005,128,Low
St0099,2024,August,348,121,16,47,6,298584,76.8,2,4,2985840,4.1,9048,8912,136,Medium
St0099,2024,September,227,79,16,31,7,129844,55.9,4,20,1687972,4.5,5902,5763,139,Low
St0099,2024,October,252,88,16,51,4,226800,68.1,4,8,2721600,4.0,6300,6048,252,Medium
St0099,2024,November,319,111,20,33,8,267003,68.6,4,16,3738042,4.5,8613,8472,141,Medium
St0099,2024,December,265,92,15,39,4,225250,64.5,0,0,3604000,4.9,6625,6560,65,Medium
St0099,2025,January,398,139,21,38,6,248352,75.3,0,0,2483520,4.8,10348,10193,155,Medium
St0099,2025,February,243,85,17,37,5,157464,61.1,0,0,2204496,4.2,5832,5613,219,Medium
St0099,2025,March,210,73,19,54,7,175770,86.2,0,0,2812320,4.3,5670,5536,134,High
St0099,2025,April,204,71,21,45,6,188496,82.8,1,2,3015936,4.6,5712,5650,62,High
St0099,2025,May,290,101,20,35,8,173420,91.9,2,10,1907620,4.4,7540,7269,271,High
St0099,2025,June,342,119,25,47,9,323190,96.7,4,8,4201470,4.2,9234,9005,229,High
St0099,2025,July,248,86,19,37,5,258912,73.9,0,0,3624768,4.2,7192,7141,51,Medium
St0099,2025,August,398,139,16,52,5,238800,70.7,4,16,3820800,3.7,9950,9857,93,Medium
St0099,2025,September,227,79,18,47,6,187275,93.6,1,1,2434575,3.8,5675,5574,101,High
St0099,2025,October,247,86,15,43,4,259350,77.6,2,6,3890250,4.2,7410,7179,231,Medium
St0099,2025,November,198,69,19,49,5,89100,66.5,2,10,1158300,4.3,4950,4769,181,Medium
St0099,2025,December,197,68,19,43,7,133172,75.6,1,1,1464892,4.0,5122,4922,200,Medium
St0100,2021,January,132,46,18,39,5,114840,53.3,4,4,1033560,3.6,3960,3810,150,Low
St0100,2021,February,97,33,14,44,6,61886,56.9,1,2,928290,4.8,2813,2708,105,Low
St0100,2021,March,87,30,17,51,4,76125,78.3,1,5,1141875,3.9,2175,2109,66,Medium
St0100,2021,April,149,52,16,31,7,71520,51.3,1,5,929760,4.4,3576,3553,23,Low
St0100,2021,May,145,50,13,41,6,129195,56.4,0,0,1291950,4.8,3915,3893,22,Low
St0100,2021,June,191,66,12,45,6,185652,57.9,4,12,2599128,3.5,5157,5050,107,Low
St0100,2021,July,109,38,23,41,7,105948,82.0,3,12,1695168,4.2,2943,2833,110,High
St0100,2021,August,93,32,18,39,4,70308,50.0,2,4,843696,4.2,2511,2417,94,Low
St0100,2021,September,179,62,12,50,6,139620,55.1,0,0,1675440,4.2,4654,4528,126,Low
St0100,2021,October,158,55,20,30,8,83424,68.2,1,2,1251360,4.1,3792,3671,121,Medium
St0100,2021,November,120,42,14,34,4,86400,65.0,4,20,1036800,4.3,2880,2852,28,Medium
St0100,2021,December,209,73,15,55,4,191862,45.1,0,0,2110482,4.3,5643,5516,127,Low
St0100,2022,January,149,52,19,31,6,78225,62.1,3,3,860475,4.2,3725,3629,96,Medium
St0100,2022,February,147,51,18,42,5,80850,70.1,1,5,808500,4.7,3675,3533,142,Medium
St0100,2022,March,232,81,18,31,6,211120,86.7,4,16,3166800,3.9,6032,5863,169,High
St0100,2022,April,109,38,15,48,4,87200,56.4,1,4,959200,4.3,2725,2628,97,Low
St0100,2022,May,178,62,13,33,6,168210,69.7,4,12,2523150,3.5,4806,4708,98,Medium
St0100,2022,June,198,69,19,43,5,96228,72.2,0,0,1058508,4.6,5346,5210,136,Medium
St0100,2022,July,189,66,12,52,4,99792,52.5,1,4,1197504,4.3,4536,4369,167,Low
St0100,2022,August,179,62,20,36,5,107400,80.6,4,4,1718400,4.0,4296,4181,115,High
St0100,2022,September,161,56,24,55,9,96600,86.4,3,12,1545600,4.1,4025,3889,136,High
St0100,2022,October,172,60,20,38,7,134848,60.7,1,3,1887872,3.9,4816,4707,109,Medium
St0100,2022,November,233,81,18,40,7,209700,64.6,4,8,3145500,4.1,5825,5732,93,Medium
St0100,2022,December,121,42,16,54,6,80707,60.6,1,4,968484,4.8,3509,3454,55,Medium
St0100,2023,January,163,57,22,44,8,134475,70.1,2,4,1882650,4.1,4075,3957,118,Medium
St0100,2023,February,142,49,20,41,8,69012,75.4,1,4,966168,4.0,3834,3766,68,Medium
St0100,2023,March,162,56,18,47,5,97200,62.0,2,10,1166400,4.1,3888,3782,106,Medium
St0100,2023,April,206,72,14,53,4,144200,68.4,3,15,2018800,4.3,5768,5603,165,Medium
St0100,2023,May,232,81,20,48,7,132704,80.9,4,8,1194336,3.8,6032,5986,46,High
St0100,2023,June,260,91,24,31,8,169000,80.7,4,16,2366000,3.5,6760,6664,96,High
St0100,2023,July,137,47,17,31,7,123300,75.6,1,1,1972800,4.1,3425,3378,47,Medium
St0100,2023,August,156,54,14,40,4,126360,63.1,2,4,1137240,4.3,4680,4509,171,Medium
St0100,2023,September,142,49,18,49,7,80940,62.5,2,8,971280,4.6,4260,4146,114,Medium
St0100,2023,October,181,63,11,43,4,99912,55.2,3,12,1198944,3.6,4344,4279,65,Low
St0100,2023,November,182,63,19,48,7,171990,74.5,3,6,1547910,4.3,4914,4738,176,Medium
St0100,2023,December,226,79,16,45,6,221480,60.8,1,5,2436280,4.1,6328,6172,156,Medium
St0100,2024,January,159,55,22,41,5,111618,91.2,1,3,1339416,4.7,4134,4043,91,High
St0100,2024,February,306,107,18,40,4,174420,87.9,4,12,1918620,4.1,9180,9001,179,High
St0100,2024,March,182,63,25,31,7,151424,85.9,3,9,1968512,4.1,4732,4572,160,High
St0100,2024,April,216,75,13,40,4,118800,64.8,2,6,1306800,4.4,5400,5335,65,Medium
St0100,2024,May,215,75,17,36,7,195650,54.8,1,4,2934750,4.0,5590,5541,49,Low
St0100,2024,June,138,48,16,34,4,79350,63.4,4,4,872850,3.8,3450,3427,23,Medium
St0100,2024,July,251,87,17,38,5,202306,70.1,1,1,3034590,4.6,6526,6351,175,Medium
St0100,2024,August,254,88,22,48,6,165100,80.5,0,0,2311400,3.8,6350,6292,58,High
St0100,2024,September,167,58,23,44,8,141950,88.8,0,0,1277550,4.8,4175,4016,159,High
St0100,2024,October,288,100,13,44,4,207360,64.6,4,4,3317760,4.1,6912,6745,167,Medium
St0100,2024,November,238,83,16,41,7,212058,64.2,3,3,3180870,4.0,6426,6178,248,Medium
St0100,2024,December,343,120,24,50,6,370440,82.4,1,4,5556600,4.5,10290,9886,404,High
St0100,2025,January,307,107,23,34,5,207225,76.1,0,0,2901150,4.3,8289,8195,94,Medium
St0100,2025,February,341,119,16,51,6,301444,58.8,0,0,2712996,3.8,8866,8720,146,Low
St0100,2025,March,288,100,20,54,6,171072,81.5,0,0,2566080,4.1,7776,7501,275,High
St0100,2025,April,344,120,19,31,4,299280,63.7,4,4,4788480,4.1,10320,10219,101,Medium
St0100,2025,May,212,74,20,53,7,137800,72.7,2,6,1929200,4.0,5300,5179,121,Medium
St0100,2025,June,284,99,19,33,4,231744,62.0,0,0,3707904,4.3,6816,6684,132,Medium
St0100,2025,July,249,87,12,43,6,161352,64.6,4,4,2420280,4.5,6723,6651,72,Medium
St0100,2025,August,286,100,19,45,7,257400,96.4,0,0,2574000,4.7,8580,8361,219,High
St0100,2025,September,318,111,23,36,7,193662,92.8,0,0,2323944,4.4,9222,9104,118,High
St0100,2025,October,387,135,18,47,6,271674,65.9,3,12,4075110,3.6,10449,10316,133,Medium
St0100,2025,November,255,89,21,55,7,135660,95.6,0,0,1220940,4.1,7140,6998,142,High
St0100,2025,December,372,130,22,47,8,169632,77.0,2,8,2205216,3.9,8928,8865,63,Medium
St0101,2021,January,231,80,11,49,5,112266,56.2,3,12,1571724,4.5,6237,6151,86,Low
St0101,2021,February,132,46,9,50,3,92664,47.2,1,3,1111968,4.8,3432,3362,70,Low
St0101,2021,March,190,66,18,50,4,100320,77.4,1,1,1103520,3.9,4560,4495,65,Medium
St0101,2021,April,164,57,14,36,5,132840,45.9,3,3,1859760,4.2,4428,4378,50,Low
St0101,2021,May,252,88,21,40,7,211680,77.2,3,12,1905120,4.5,6048,5887,161,Medium
St0101,2021,June,122,42,14,37,4,95160,55.9,1,3,1332240,4.6,3172,3133,39,Low
St0101,2021,July,199,69,15,36,6,193428,47.8,0,0,2707992,4.3,5373,5178,195,Low
St0101,2021,August,155,54,20,45,7,121365,75.0,1,1,1213650,4.5,4495,4411,84,Medium
St0101,2021,September,193,67,14,38,6,166752,50.1,2,4,1500768,4.6,4632,4512,120,Low
St0101,2021,October,257,89,18,45,4,138780,54.1,3,3,2081700,4.0,7710,7480,230,Low
St0101,2021,November,302,105,19,48,5,315288,72.5,4,4,5044608,4.2,8758,8415,343,Medium
St0101,2021,December,205,71,21,53,6,157440,76.1,2,2,1731840,3.8,4920,4849,71,Medium
St0101,2022,January,296,103,11,48,3,239760,53.4,3,6,2397600,4.3,7992,7852,140,Low
St0101,2022,February,225,78,22,42,5,164025,85.4,1,5,2624400,4.2,6075,5863,212,High
St0101,2022,March,183,64,17,39,7,160125,71.6,4,12,2401875,3.8,4575,4495,80,Medium
St0101,2022,April,165,57,13,36,6,133980,62.8,0,0,2143680,4.8,4785,4755,30,Medium
St0101,2022,May,165,57,23,34,5,124410,84.3,0,0,1990560,4.9,4785,4661,124,High
St0101,2022,June,175,61,18,35,4,140000,84.2,1,4,2240000,4.1,4375,4282,93,High
St0101,2022,July,241,84,13,51,4,224130,50.6,0,0,2017170,4.2,7230,7105,125,Low
St0101,2022,August,245,85,22,54,6,196000,82.0,0,0,2548000,3.9,6125,5942,183,High
St0101,2022,September,257,89,13,43,6,239010,68.3,1,2,2390100,4.1,7710,7506,204,Medium
St0101,2022,October,223,78,17,46,4,153870,53.2,1,4,2308050,4.7,6690,6486,204,Low
St0101,2022,November,337,117,23,33,7,339696,77.9,2,2,4416048,4.3,9436,9270,166,Medium
St0101,2022,December,259,90,18,45,5,124320,56.5,0,0,1989120,3.8,6216,5977,239,Low
St0101,2023,January,167,58,18,55,4,95190,84.6,4,12,1142280,3.9,5010,4983,27,High
St0101,2023,February,378,132,21,37,5,254016,80.2,2,2,3048192,4.2,10584,10420,164,High
St0101,2023,March,265,92,22,31,7,186030,75.7,2,2,2976480,4.3,7155,7053,102,Medium
St0101,2023,April,392,137,18,50,5,219520,82.2,3,15,2414720,3.6,10976,10867,109,High
St0101,2023,May,308,107,13,43,6,254100,67.9,4,20,2286900,4.5,7700,7521,179,Medium
St0101,2023,June,361,126,21,55,5,232484,89.0,0,0,3022292,4.0,10108,9809,299,High
St0101,2023,July,357,124,19,52,7,258825,77.6,2,2,4141200,4.5,8925,8849,76,Medium
St0101,2023,August,359,125,16,43,4,224016,64.6,3,6,2688192,4.6,9334,9153,181,Medium
St0101,2023,September,394,137,10,43,3,305350,53.4,0,0,3664200,4.8,9850,9624,226,Low
St0101,2023,October,366,128,20,42,8,228384,90.3,2,8,3425760,4.2,9516,9409,107,High
St0101,2023,November,454,158,11,51,2,207024,55.5,3,9,2277264,3.6,10896,10824,72,Low
St0101,2023,December,285,99,13,30,6,235125,57.9,1,4,3526875,4.1,7125,6850,275,Low
St0101,2024,January,261,91,21,36,8,227070,75.6,0,0,2951910,4.1,7569,7303,266,Medium
St0101,2024,February,365,127,20,37,6,328500,89.5,2,6,3613500,3.9,10950,10657,293,High
St0101,2024,March,434,151,16,43,7,351540,74.0,3,3,4570020,3.7,11718,11365,353,Medium
St0101,2024,April,420,147,22,47,5,221760,71.2,0,0,3326400,4.7,10080,9870,210,Medium
St0101,2024,May,369,129,20,41,8,221400,88.0,2,10,3099600,3.7,11070,10822,248,High
St0101,2024,June,318,111,22,31,7,320544,90.3,2,8,5128704,4.6,8904,8598,306,High
St0101,2024,July,194,67,12,50,3,197880,63.1,2,6,2968200,4.0,5820,5758,62,Medium
St0101,2024,August,384,134,14,42,3,207360,66.7,3,12,1866240,3.8,11520,11314,206,Medium
St0101,2024,September,411,143,16,41,6,405246,67.8,0,0,6078690,4.7,11919,11577,342,Medium
St0101,2024,October,473,165,15,47,4,442728,54.1,2,6,4870008,3.7,12298,12117,181,Low
St0101,2024,November,514,179,17,30,4,489328,76.7,3,9,6850592,4.2,14392,13834,558,Medium
St0101,2024,December,280,98,17,35,6,251720,68.3,1,4,3020640,4.0,8120,8005,115,Medium
St0101,2025,January,387,135,18,45,6,325080,79.7,0,0,5201280,4.6,9288,8947,341,Medium
St0101,2025,February,290,101,21,30,7,278400,86.4,3,12,4454400,4.5,8700,8520,180,High
St0101,2025,March,373,130,17,41,6,281242,59.0,2,2,2531178,4.5,10817,10498,319,Low
St0101,2025,April,314,109,24,51,7,235500,90.8,2,6,2355000,4.7,9420,9170,250,High
St0101,2025,May,462,161,21,49,5,288750,88.9,4,4,4042500,4.1,11550,11186,364,High
St0101,2025,June,238,83,19,42,4,160888,70.8,4,8,1608880,4.5,6188,5969,219,Medium
St0101,2025,July,253,88,23,42,6,144210,84.2,3,15,1586310,3.6,7590,7320,270,High
St0101,2025,August,354,123,23,42,8,225852,96.4,4,20,3387780,4.1,10266,9993,273,High
St0101,2025,September,338,118,20,37,7,228150,80.5,0,0,2737800,3.8,9126,8796,330,High
St0101,2025,October,385,134,18,37,6,221760,78.9,1,1,1995840,4.4,9240,9128,112,Medium
St0101,2025,November,314,109,12,53,3,180864,58.6,1,1,2532096,4.6,7536,7371,165,Low
St0101,2025,December,348,121,20,47,6,302760,64.7,1,3,3330360,3.9,10092,9718,374,Medium
St0102,2021,January,44,15,17,42,7,24948,61.1,3,9,224532,4.2,1188,1154,34,Medium
St0102,2021,February,56,19,12,54,5,42000,50.7,0,0,630000,4.0,1680,1620,60,Low
St0102,2021,March,50,17,18,33,7,34800,60.0,2,8,522000,4.1,1200,1193,7,Low
St0102,2021,April,45,15,16,52,4,33930,78.0,2,8,373230,4.0,1305,1268,37,Medium
St0102,2021,May,90,31,16,37,6,43740,70.0,3,15,437400,3.6,2430,2346,84,Medium
St0102,2021,June,92,32,17,49,4,55016,55.3,0,0,880256,4.5,2392,2336,56,Low
St0102,2021,July,94,32,16,55,4,61100,60.9,4,12,916500,3.9,2444,2388,56,Medium
St0102,2021,August,86,30,21,42,8,53750,79.2,4,20,483750,4.4,2150,2093,57,Medium
St0102,2021,September,91,31,16,53,4,73892,73.7,4,20,1182272,3.7,2548,2531,17,Medium
St0102,2021,October,59,20,19,46,6,33630,70.7,1,1,403560,4.2,1770,1732,38,Medium
St0102,2021,November,83,29,11,32,2,77688,50.6,2,4,1009944,4.2,2158,2119,39,Low
St0102,2021,December,48,16,13,31,3,39600,68.9,2,2,396000,3.9,1200,1180,20,Medium
St0102,2022,January,70,24,17,35,4,42000,48.9,3,6,546000,4.6,1680,1665,15,Low
St0102,2022,February,77,26,14,35,6,41580,54.3,0,0,374220,4.0,2310,2280,30,Low
St0102,2022,March,63,22,16,54,5,44100,83.3,2,10,661500,4.5,1575,1534,41,High
St0102,2022,April,93,32,17,45,5,46872,76.9,1,3,515592,4.0,2232,2180,52,Medium
St0102,2022,May,92,32,16,41,6,80500,83.3,1,2,1288000,4.2,2300,2235,65,High
St0102,2022,June,85,29,15,51,3,43605,48.0,2,4,566865,4.7,2295,2227,68,Low
St0102,2022,July,78,27,20,39,5,64896,81.0,1,3,843648,4.2,2028,2002,26,High
St0102,2022,August,68,23,22,34,6,55216,87.9,3,3,828240,3.7,1972,1902,70,High
St0102,2022,September,74,25,12,34,4,33300,50.5,3,12,299700,3.9,1850,1833,17,Low
St0102,2022,October,96,33,15,52,6,86400,76.4,2,4,1209600,4.0,2400,2333,67,Medium
St0102,2022,November,78,27,17,49,4,40560,68.9,4,20,405600,4.5,2028,2013,15,Medium
St0102,2022,December,105,36,19,36,7,57960,57.7,2,2,927360,4.3,2520,2488,32,Low
St0102,2023,January,71,24,18,43,5,41748,86.3,3,6,375732,4.3,1988,1943,45,High
St0102,2023,February,102,35,19,51,6,63648,60.3,2,8,1018368,4.2,2652,2625,27,Medium
St0102,2023,March,137,47,14,41,4,122067,61.5,3,15,1342737,3.8,3699,3670,29,Medium
St0102,2023,April,61,21,14,31,3,49410,64.8,4,12,444690,3.5,1830,1802,28,Medium
St0102,2023,May,72,25,22,54,6,41400,81.0,2,8,372600,3.9,1800,1761,39,High
St0102,2023,June,75,26,18,34,5,37800,70.0,3,3,453600,4.4,2100,2089,11,Medium
St0102,2023,July,58,20,19,30,5,43152,74.8,3,6,474672,4.0,1392,1379,13,Medium
St0102,2023,August,72,25,17,54,7,61200,63.4,2,10,979200,4.6,1800,1740,60,Medium
St0102,2023,September,89,31,18,37,6,46458,62.2,0,0,418122,4.6,2581,2501,80,Medium
St0102,2023,October,112,39,14,39,5,59136,60.3,3,15,827904,4.0,2688,2672,16,Medium
St0102,2023,November,139,48,19,41,4,141085,81.1,3,12,1410850,4.2,4031,3882,149,High
St0102,2023,December,120,42,21,49,5,84000,80.7,3,9,1176000,3.6,3360,3226,134,High
St0102,2024,January,149,52,17,55,6,76437,72.4,1,1,1070118,4.0,4023,3880,143,Medium
St0102,2024,February,149,52,23,44,5,137676,87.9,1,5,1789788,3.9,4172,4017,155,High
St0102,2024,March,108,37,24,50,9,90720,83.9,2,4,997920,4.2,3240,3162,78,High
St0102,2024,April,116,40,21,42,8,87464,72.5,1,3,1049568,4.8,3364,3285,79,Medium
St0102,2024,May,105,36,20,33,7,91350,93.4,3,3,822150,4.5,3150,3123,27,High
St0102,2024,June,95,33,19,39,6,52250,89.0,4,16,522500,3.5,2375,2298,77,High
St0102,2024,July,102,35,14,53,4,94860,57.7,3,6,1328040,3.8,3060,3017,43,Low
St0102,2024,August,70,24,18,48,7,66990,69.1,3,3,803880,4.6,2030,1982,48,Medium
St0102,2024,September,101,35,16,55,5,69690,83.7,2,4,975660,3.9,3030,2920,110,High
St0102,2024,October,156,54,21,38,6,101088,75.2,1,5,909792,4.8,4212,4138,74,Medium
St0102,2024,November,173,60,20,46,7,82175,91.5,2,8,903925,4.2,4325,4281,44,High
St0102,2024,December,162,56,21,47,5,160380,85.2,0,0,1443420,4.3,4860,4676,184,High
St0102,2025,January,137,47,16,39,7,113984,62.9,4,12,1367808,4.5,3562,3451,111,Medium
St0102,2025,February,116,40,18,36,4,103356,82.3,1,2,1446984,4.4,3132,3111,21,High
St0102,2025,March,144,50,22,31,7,68400,86.9,3,9,684000,4.0,3600,3463,137,High
St0102,2025,April,98,34,21,39,6,74088,88.0,2,10,963144,3.9,2646,2570,76,High
St0102,2025,May,89,31,19,53,4,82770,84.4,4,20,993240,4.0,2670,2568,102,High
St0102,2025,June,155,54,20,31,7,130200,87.9,2,4,2083200,4.1,4650,4613,37,High
St0102,2025,July,95,33,18,31,5,64125,84.6,3,9,1026000,3.7,2375,2345,30,High
St0102,2025,August,158,55,13,30,3,106176,66.6,0,0,1274112,4.1,3792,3689,103,Medium
St0102,2025,September,121,42,23,40,7,71874,77.9,3,9,790614,3.6,3267,3211,56,Medium
St0102,2025,October,168,58,17,30,4,80640,79.2,4,16,1128960,4.0,4032,3974,58,Medium
St0102,2025,November,205,71,20,45,6,170560,64.1,1,5,2387840,4.4,5330,5242,88,Medium
St0102,2025,December,105,36,22,50,8,56700,76.4,2,6,793800,4.2,3150,3045,105,Medium
St0103,2021,January,44,15,17,49,5,30800,76.9,4,12,400400,4.4,1100,1078,22,Medium
St0103,2021,February,51,17,16,50,4,24225,71.2,4,16,339150,4.3,1275,1246,29,Medium
St0103,2021,March,58,20,12,55,5,37700,50.4,2,2,527800,4.0,1450,1427,23,Low
St0103,2021,April,57,19,20,45,5,52668,72.4,4,12,632016,3.9,1596,1565,31,Medium
St0103,2021,May,48,16,17,47,6,23328,74.2,4,20,209952,4.4,1296,1262,34,Medium
St0103,2021,June,49,17,17,39,4,48510,60.4,4,8,630630,4.2,1470,1416,54,Medium
St0103,2021,July,34,11,19,41,7,27540,76.0,1,4,440640,4.5,1020,1000,20,Medium
St0103,2021,August,69,24,15,47,5,42849,45.0,1,4,514188,3.8,1863,1817,46,Low
St0103,2021,September,52,18,15,34,6,43680,54.1,1,1,480480,4.0,1248,1216,32,Low
St0103,2021,October,58,20,17,40,5,38280,75.5,2,8,421080,4.0,1740,1701,39,Medium
St0103,2021,November,66,23,17,30,5,55242,69.5,3,9,662904,4.0,1782,1741,41,Medium
St0103,2021,December,71,24,13,37,6,46008,58.3,1,4,598104,4.3,1917,1892,25,Low
St0103,2022,January,76,26,20,31,8,55100,74.1,0,0,551000,4.6,2204,2125,79,Medium
St0103,2022,February,48,16,22,55,8,33696,82.7,4,12,505440,3.8,1248,1233,15,High
St0103,2022,March,51,17,22,43,8,43758,72.8,0,0,393822,4.0,1326,1303,23,Medium
St0103,2022,April,58,20,17,32,5,32016,69.0,0,0,320160,3.9,1392,1337,55,Medium
St0103,2022,May,67,23,12,35,6,66062,52.8,1,2,858806,3.8,1943,1902,41,Low
St0103,2022,June,61,21,18,30,6,52704,64.5,0,0,632448,4.1,1647,1607,40,Medium
St0103,2022,July,81,28,22,30,6,56862,80.5,2,8,796068,3.7,2187,2103,84,High
St0103,2022,August,45,15,14,44,4,31590,68.6,1,3,284310,4.5,1215,1180,35,Medium
St0103,2022,September,38,13,18,45,5,39672,81.5,3,12,476064,4.5,1102,1084,18,High
St0103,2022,October,79,27,17,38,6,56880,64.4,3,15,568800,4.2,2370,2278,92,Medium
St0103,2022,November,49,17,17,48,5,42336,85.0,0,0,592704,4.6,1323,1281,42,High
