Year,Month,Month_No,State,City,2W,3W,4W,Bus,Goods,Total_EV
2025,March,3,Telangana,Khammam,2406,451,338,30,135,3360
2025,March,3,Gujarat,Ahmedabad,2179,408,306,27,122,3042
2025,March,3,Gujarat,Surat,2344,439,329,29,131,3272
2025,March,3,Gujarat,Vadodara,2112,396,297,26,118,2949
2025,March,3,Gujarat,Rajkot,2575,482,362,32,144,3595
2025,March,3,Gujarat,Bhavnagar,1732,324,243,21,97,2417
2025,March,3,Uttar Pradesh,Lucknow,4138,776,582,51,232,5779
2025,March,3,Uttar Pradesh,Kanpur,4157,779,584,51,233,5804
2025,March,3,Uttar Pradesh,Agra,4067,762,571,50,228,5678
2025,March,3,Uttar Pradesh,Varanasi,4097,768,576,51,230,5722
2025,March,3,Uttar Pradesh,Prayagraj,4169,781,586,52,234,5822
2025,March,3,Kerala,Thiruvananthapuram,2144,402,301,26,120,2993
2025,March,3,Kerala,Kochi,2406,451,338,30,135,3360
2025,March,3,Kerala,Kozhikode,1931,362,271,24,108,2696
2025,March,3,Kerala,Thrissur,1963,368,276,24,110,2741
2025,March,3,Kerala,Kollam,2568,481,361,32,144,3586
2025,March,3,Rajasthan,Jaipur,2317,434,325,28,130,3234
2025,March,3,Rajasthan,Jodhpur,2520,472,354,31,141,3518
2025,March,3,Rajasthan,Udaipur,1886,353,265,23,106,2633
2025,March,3,Rajasthan,Kota,2306,432,324,28,129,3219
2025,March,3,Rajasthan,Ajmer,1949,365,274,24,109,2721
2025,March,3,West Bengal,Kolkata,2365,443,332,29,133,3302
2025,March,3,West Bengal,Howrah,2474,463,347,30,139,3453
2025,March,3,West Bengal,Siliguri,1867,350,262,23,105,2607
2025,March,3,West Bengal,Durgapur,2481,465,348,31,139,3464
2025,March,3,West Bengal,Asansol,2158,404,303,26,121,3012
2025,March,3,Andhra Pradesh,Visakhapatnam,1755,329,246,21,98,2449
2025,March,3,Andhra Pradesh,Vijayawada,2104,394,295,26,118,2937
2025,March,3,Andhra Pradesh,Guntur,1746,327,245,21,98,2437
2025,March,3,Andhra Pradesh,Tirupati,2492,467,350,31,140,3480
2025,March,3,Andhra Pradesh,Kurnool,2011,377,282,25,113,2808
2025,March,3,Madhya Pradesh,Bhopal,2497,468,351,31,140,3487
2025,March,3,Madhya Pradesh,Indore,2091,392,294,26,117,2920
2025,March,3,Madhya Pradesh,Jabalpur,2419,453,340,30,136,3378
2025,March,3,Madhya Pradesh,Gwalior,2569,481,361,32,144,3587
2025,March,3,Madhya Pradesh,Ujjain,2106,394,296,26,118,2940
2025,March,3,Punjab,Ludhiana,2084,390,293,26,117,2910
2025,March,3,Punjab,Amritsar,2198,412,309,27,123,3069
2025,March,3,Punjab,Jalandhar,2048,384,288,25,115,2860
2025,March,3,Punjab,Patiala,2402,450,337,30,135,3354
2025,March,3,Punjab,Bathinda,2053,385,288,25,115,2866
2025,March,3,Bihar,Patna,2428,455,341,30,136,3390
2025,March,3,Bihar,Gaya,2289,429,322,28,128,3196
2025,March,3,Bihar,Muzaffarpur,1994,373,280,24,112,2783
2025,March,3,Bihar,Bhagalpur,1758,329,247,21,98,2453
2025,March,3,Bihar,Purnia,2414,452,339,30,135,3370
2025,March,3,Odisha,Bhubaneswar,1856,348,261,23,104,2592
2025,March,3,Odisha,Cuttack,1778,333,250,22,100,2483
2025,March,3,Odisha,Rourkela,2595,486,365,32,146,3624
2025,March,3,Odisha,Sambalpur,2232,418,313,27,125,3115
2025,March,3,Odisha,Berhampur,1931,362,271,24,108,2696
2025,March,3,Assam,Guwahati,2222,416,312,27,125,3102
2025,March,3,Assam,Silchar,1928,361,271,24,108,2692
2025,March,3,Assam,Dibrugarh,2339,438,328,29,131,3265
2025,March,3,Assam,Jorhat,2387,447,335,29,134,3332
2025,March,3,Assam,Nagaon,2313,433,325,28,130,3229
2025,April,4,Maharashtra,Mumbai,3807,713,535,47,214,5316
2025,April,4,Maharashtra,Pune,4201,787,590,52,236,5866
2025,April,4,Maharashtra,Nagpur,3262,611,458,40,183,4554
2025,April,4,Maharashtra,Nashik,3604,675,506,45,202,5032
2025,April,4,Maharashtra,Aurangabad,3152,591,443,39,177,4402
2025,April,4,Karnataka,Bengaluru,3450,646,485,43,194,4818
2025,April,4,Karnataka,Mysuru,3490,654,490,43,196,4873
2025,April,4,Karnataka,Hubballi,3553,666,499,44,199,4961
2025,April,4,Karnataka,Mangaluru,4134,775,581,51,232,5773
2025,April,4,Karnataka,Belagavi,3785,709,532,47,212,5285
2025,April,4,Tamil Nadu,Chennai,4152,778,583,51,233,5797
2025,April,4,Tamil Nadu,Coimbatore,3605,676,507,45,202,5035
2025,April,4,Tamil Nadu,Madurai,4349,815,611,54,244,6073
2025,April,4,Tamil Nadu,Salem,3817,715,536,47,214,5329
2025,April,4,Tamil Nadu,Tiruchirappalli,3089,579,434,38,173,4313
2025,April,4,Telangana,Hyderabad,2067,387,290,25,116,2885
2025,April,4,Telangana,Warangal,2434,456,342,30,136,3398
2025,April,4,Telangana,Karimnagar,1971,369,277,24,110,2751
2025,April,4,Telangana,Nizamabad,2284,428,321,28,128,3189
2025,April,4,Telangana,Khammam,2089,391,293,26,117,2916
2025,April,4,Gujarat,Ahmedabad,1765,331,248,22,99,2465
2025,April,4,Gujarat,Surat,1914,358,269,23,107,2671
2025,April,4,Gujarat,Vadodara,1745,327,245,21,98,2436
2025,April,4,Gujarat,Rajkot,2252,422,316,28,126,3144
2025,April,4,Gujarat,Bhavnagar,2121,397,298,26,119,2961
2025,April,4,Uttar Pradesh,Lucknow,3872,726,544,48,217,5407
2025,April,4,Uttar Pradesh,Kanpur,3346,627,470,41,188,4672
2025,April,4,Uttar Pradesh,Agra,4297,805,604,53,241,6000
2025,April,4,Uttar Pradesh,Varanasi,3312,621,465,41,186,4625
2025,April,4,Uttar Pradesh,Prayagraj,3155,591,443,39,177,4405
2025,April,4,Kerala,Thiruvananthapuram,2135,400,300,26,120,2981
2025,April,4,Kerala,Kochi,2124,398,298,26,119,2965
2025,April,4,Kerala,Kozhikode,2004,375,281,25,112,2797
2025,April,4,Kerala,Thrissur,2088,391,293,26,117,2915
2025,April,4,Kerala,Kollam,2043,383,287,25,114,2852
2025,April,4,Rajasthan,Jaipur,2460,461,345,30,138,3434
2025,April,4,Rajasthan,Jodhpur,2146,402,301,26,120,2995
2025,April,4,Rajasthan,Udaipur,1765,331,248,22,99,2465
2025,April,4,Rajasthan,Kota,1927,361,271,24,108,2691
2025,April,4,Rajasthan,Ajmer,2094,392,294,26,117,2923
2025,April,4,West Bengal,Kolkata,2347,440,330,29,132,3278
2025,April,4,West Bengal,Howrah,2545,477,357,31,143,3553
2025,April,4,West Bengal,Siliguri,2050,384,288,25,115,2862
2025,April,4,West Bengal,Durgapur,1901,356,267,23,106,2653
2025,April,4,West Bengal,Asansol,1757,329,247,21,98,2452
2025,April,4,Andhra Pradesh,Visakhapatnam,1802,337,253,22,101,2515
2025,April,4,Andhra Pradesh,Vijayawada,1787,335,251,22,100,2495
2025,April,4,Andhra Pradesh,Guntur,2526,473,355,31,142,3527
2025,April,4,Andhra Pradesh,Tirupati,2269,425,319,28,127,3168
2025,April,4,Andhra Pradesh,Kurnool,1942,364,273,24,109,2712
2025,April,4,Madhya Pradesh,Bhopal,2367,443,332,29,133,3304
2025,April,4,Madhya Pradesh,Indore,2003,375,281,25,112,2796
2025,April,4,Madhya Pradesh,Jabalpur,2171,407,305,27,122,3032
2025,April,4,Madhya Pradesh,Gwalior,2563,480,360,32,144,3579
2025,April,4,Madhya Pradesh,Ujjain,1984,372,279,24,111,2770
2025,April,4,Punjab,Ludhiana,2331,437,327,29,131,3255
2025,April,4,Punjab,Amritsar,2448,459,344,30,137,3418
2025,April,4,Punjab,Jalandhar,2145,402,301,26,120,2994
2025,April,4,Punjab,Patiala,2229,418,313,27,125,3112
2025,April,4,Punjab,Bathinda,1732,324,243,21,97,2417
2025,April,4,Bihar,Patna,1759,329,247,21,98,2454
2025,April,4,Bihar,Gaya,2593,486,364,32,145,3620
2025,April,4,Bihar,Muzaffarpur,1864,349,262,23,104,2602
2025,April,4,Bihar,Bhagalpur,2043,383,287,25,114,2852
2025,April,4,Bihar,Purnia,2344,439,329,29,131,3272
2025,April,4,Odisha,Bhubaneswar,2002,375,281,25,112,2795
2025,April,4,Odisha,Cuttack,2256,423,317,28,126,3150
2025,April,4,Odisha,Rourkela,2178,408,306,27,122,3041
2025,April,4,Odisha,Sambalpur,1966,368,276,24,110,2744
2025,April,4,Odisha,Berhampur,1986,372,279,24,111,2772
2025,April,4,Assam,Guwahati,2439,457,343,30,137,3406
2025,April,4,Assam,Silchar,2360,442,332,29,132,3295
2025,April,4,Assam,Dibrugarh,2594,486,364,32,145,3621
2025,April,4,Assam,Jorhat,1808,339,254,22,101,2524
2025,April,4,Assam,Nagaon,2135,400,300,26,120,2981
2025,May,5,Maharashtra,Mumbai,4055,760,570,50,228,5663
2025,May,5,Maharashtra,Pune,4513,846,634,56,253,6302
2025,May,5,Maharashtra,Nagpur,4556,854,640,56,256,6362
2025,May,5,Maharashtra,Nashik,3110,583,437,38,174,4342
2025,May,5,Maharashtra,Aurangabad,3760,705,528,47,211,5251
2025,May,5,Karnataka,Bengaluru,4243,795,596,53,238,5925
2025,May,5,Karnataka,Mysuru,4466,837,628,55,251,6237
2025,May,5,Karnataka,Hubballi,4173,782,586,52,234,5827
2025,May,5,Karnataka,Mangaluru,3713,696,522,46,208,5185
2025,May,5,Karnataka,Belagavi,4139,776,582,51,232,5780
2025,May,5,Tamil Nadu,Chennai,3614,677,508,45,203,5047
2025,May,5,Tamil Nadu,Coimbatore,3596,674,505,44,202,5021
2025,May,5,Tamil Nadu,Madurai,3958,742,556,49,222,5527
2025,May,5,Tamil Nadu,Salem,3808,714,535,47,214,5318
2025,May,5,Tamil Nadu,Tiruchirappalli,3956,741,556,49,222,5524
2025,May,5,Telangana,Hyderabad,2570,481,361,32,144,3588
2025,May,5,Telangana,Warangal,2575,482,362,32,144,3595
2025,May,5,Telangana,Karimnagar,2183,409,307,27,122,3048
2025,May,5,Telangana,Nizamabad,2063,386,290,25,116,2880
2025,May,5,Telangana,Khammam,2493,467,350,31,140,3481
2025,May,5,Gujarat,Ahmedabad,1945,364,273,24,109,2715
2025,May,5,Gujarat,Surat,2304,432,324,28,129,3217
2025,May,5,Gujarat,Vadodara,2290,429,322,28,128,3197
2025,May,5,Gujarat,Rajkot,1999,374,281,24,112,2790
2025,May,5,Gujarat,Bhavnagar,2488,466,349,31,139,3473
2025,May,5,Uttar Pradesh,Lucknow,3646,683,512,45,205,5091
2025,May,5,Uttar Pradesh,Kanpur,4293,805,603,53,241,5995
2025,May,5,Uttar Pradesh,Agra,3349,628,471,41,188,4677
2025,May,5,Uttar Pradesh,Varanasi,3611,677,507,45,203,5043
2025,May,5,Uttar Pradesh,Prayagraj,3672,688,516,45,206,5127
2025,May,5,Kerala,Thiruvananthapuram,2308,432,324,28,129,3221
2025,May,5,Kerala,Kochi,1917,359,269,23,107,2675
2025,May,5,Kerala,Kozhikode,2144,402,301,26,120,2993
2025,May,5,Kerala,Thrissur,1732,324,243,21,97,2417
2025,May,5,Kerala,Kollam,2544,477,357,31,143,3552
2025,May,5,Rajasthan,Jaipur,1786,335,251,22,100,2494
2025,May,5,Rajasthan,Jodhpur,2451,459,344,30,137,3421
2025,May,5,Rajasthan,Udaipur,2219,416,312,27,124,3098
2025,May,5,Rajasthan,Kota,2165,406,304,27,121,3023
2025,May,5,Rajasthan,Ajmer,2319,434,326,28,130,3237
2025,May,5,West Bengal,Kolkata,1973,370,277,24,111,2755
2025,May,5,West Bengal,Howrah,2565,481,360,32,144,3582
2025,May,5,West Bengal,Siliguri,2121,397,298,26,119,2961
2025,May,5,West Bengal,Durgapur,2426,455,341,30,136,3388
2025,May,5,West Bengal,Asansol,2371,444,333,29,133,3310
2025,May,5,Andhra Pradesh,Visakhapatnam,1877,352,264,23,105,2621
2025,May,5,Andhra Pradesh,Vijayawada,2338,438,328,29,131,3264
2025,May,5,Andhra Pradesh,Guntur,2047,383,287,25,115,2857
2025,May,5,Andhra Pradesh,Tirupati,2376,445,334,29,133,3317
2025,May,5,Andhra Pradesh,Kurnool,2545,477,357,31,143,3553
2025,May,5,Madhya Pradesh,Bhopal,2248,421,316,28,126,3139
2025,May,5,Madhya Pradesh,Indore,1930,362,271,24,108,2695
2025,May,5,Madhya Pradesh,Jabalpur,2490,466,350,31,140,3477
2025,May,5,Madhya Pradesh,Gwalior,2515,471,353,31,141,3511
2025,May,5,Madhya Pradesh,Ujjain,2144,402,301,26,120,2993
2025,May,5,Punjab,Ludhiana,1924,360,270,24,108,2686
2025,May,5,Punjab,Amritsar,2482,465,349,31,139,3466
2025,May,5,Punjab,Jalandhar,2443,458,343,30,137,3411
2025,May,5,Punjab,Patiala,2469,463,347,30,138,3447
2025,May,5,Punjab,Bathinda,2567,481,361,32,144,3585
2025,May,5,Bihar,Patna,2367,443,332,29,133,3304
2025,May,5,Bihar,Gaya,2322,435,326,29,130,3242
2025,May,5,Bihar,Muzaffarpur,2229,418,313,27,125,3112
2025,May,5,Bihar,Bhagalpur,2299,431,323,28,129,3210
2025,May,5,Bihar,Purnia,1940,363,272,24,109,2708
2025,May,5,Odisha,Bhubaneswar,2277,427,320,28,128,3180
2025,May,5,Odisha,Cuttack,2310,433,324,28,129,3224
2025,May,5,Odisha,Rourkela,2313,433,325,28,130,3229
2025,May,5,Odisha,Sambalpur,2445,458,343,30,137,3413
2025,May,5,Odisha,Berhampur,2362,443,332,29,132,3298
2025,May,5,Assam,Guwahati,2261,423,317,28,127,3156
2025,May,5,Assam,Silchar,2074,389,291,25,116,2895
2025,May,5,Assam,Dibrugarh,2122,398,298,26,119,2963
2025,May,5,Assam,Jorhat,2026,380,285,25,114,2830
2025,May,5,Assam,Nagaon,2427,455,341,30,136,3389
2025,June,6,Maharashtra,Mumbai,4333,812,609,54,243,6051
2025,June,6,Maharashtra,Pune,4305,807,605,53,242,6012
2025,June,6,Maharashtra,Nagpur,3508,657,493,43,197,4898
2025,June,6,Maharashtra,Nashik,3817,715,536,47,214,5329
2025,June,6,Maharashtra,Aurangabad,3552,666,499,44,199,4960
2025,June,6,Karnataka,Bengaluru,3174,595,446,39,178,4432
2025,June,6,Karnataka,Mysuru,4495,842,632,56,252,6277
2025,June,6,Karnataka,Hubballi,3390,635,476,42,190,4733
2025,June,6,Karnataka,Mangaluru,4176,783,587,52,234,5832
2025,June,6,Karnataka,Belagavi,3498,656,492,43,196,4885
2025,June,6,Tamil Nadu,Chennai,3532,662,496,44,198,4932
2025,June,6,Tamil Nadu,Coimbatore,3237,606,455,40,182,4520
2025,June,6,Tamil Nadu,Madurai,3989,748,561,49,224,5571
2025,June,6,Tamil Nadu,Salem,3683,690,518,46,207,5144
2025,June,6,Tamil Nadu,Tiruchirappalli,3452,647,485,43,194,4821
2025,June,6,Telangana,Hyderabad,2224,417,312,27,125,3105
2025,June,6,Telangana,Warangal,2153,403,302,26,121,3005
2025,June,6,Telangana,Karimnagar,2326,436,327,29,130,3248
2025,June,6,Telangana,Nizamabad,2586,485,363,32,145,3611
2025,June,6,Telangana,Khammam,2435,456,342,30,137,3400
2025,June,6,Gujarat,Ahmedabad,1827,342,257,22,102,2550
2025,June,6,Gujarat,Surat,2077,389,292,25,116,2899
2025,June,6,Gujarat,Vadodara,2104,394,296,26,118,2938
2025,June,6,Gujarat,Rajkot,2482,465,349,31,139,3466
2025,June,6,Gujarat,Bhavnagar,2524,473,355,31,142,3525
2025,June,6,Uttar Pradesh,Lucknow,3080,577,433,38,173,4301
2025,June,6,Uttar Pradesh,Kanpur,4104,769,577,51,230,5731
2025,June,6,Uttar Pradesh,Agra,4039,757,568,50,227,5641
2025,June,6,Uttar Pradesh,Varanasi,3484,653,489,43,195,4864
2025,June,6,Uttar Pradesh,Prayagraj,4150,778,583,51,233,5795
2025,June,6,Kerala,Thiruvananthapuram,2401,450,337,30,135,3353
2025,June,6,Kerala,Kochi,1884,353,265,23,106,2631
2025,June,6,Kerala,Kozhikode,2232,418,313,27,125,3115
2025,June,6,Kerala,Thrissur,2052,384,288,25,115,2864
2025,June,6,Kerala,Kollam,1769,331,248,22,99,2469
2025,June,6,Rajasthan,Jaipur,2387,447,335,29,134,3332
2025,June,6,Rajasthan,Jodhpur,2506,470,352,31,141,3500
2025,June,6,Rajasthan,Udaipur,2540,476,357,31,142,3546
2025,June,6,Rajasthan,Kota,2470,463,347,30,138,3448
2025,June,6,Rajasthan,Ajmer,1976,370,278,24,111,2759
2025,June,6,West Bengal,Kolkata,2092,392,294,26,117,2921
2025,June,6,West Bengal,Howrah,2063,386,290,25,116,2880
2025,June,6,West Bengal,Siliguri,2110,395,296,26,118,2945
2025,June,6,West Bengal,Durgapur,2526,473,355,31,142,3527
2025,June,6,West Bengal,Asansol,1991,373,280,24,112,2780
2025,June,6,Andhra Pradesh,Visakhapatnam,1870,350,263,23,105,2611
2025,June,6,Andhra Pradesh,Vijayawada,2407,451,338,30,135,3361
2025,June,6,Andhra Pradesh,Guntur,2301,431,323,28,129,3212
2025,June,6,Andhra Pradesh,Tirupati,1915,359,269,23,107,2673
2025,June,6,Andhra Pradesh,Kurnool,2001,375,281,25,112,2794
2025,June,6,Madhya Pradesh,Bhopal,2458,460,345,30,138,3431
2025,June,6,Madhya Pradesh,Indore,2351,440,330,29,132,3282
2025,June,6,Madhya Pradesh,Jabalpur,2017,378,283,25,113,2816
2025,June,6,Madhya Pradesh,Gwalior,2546,477,358,31,143,3555
2025,June,6,Madhya Pradesh,Ujjain,2592,486,364,32,145,3619
2025,June,6,Punjab,Ludhiana,2494,467,350,31,140,3482
2025,June,6,Punjab,Amritsar,2309,433,324,28,129,3223
2025,June,6,Punjab,Jalandhar,1902,356,267,23,106,2654
2025,June,6,Punjab,Patiala,2019,378,283,25,113,2818
2025,June,6,Punjab,Bathinda,2397,449,337,29,134,3346
2025,June,6,Bihar,Patna,1944,364,273,24,109,2714
2025,June,6,Bihar,Gaya,2426,455,341,30,136,3388
2025,June,6,Bihar,Muzaffarpur,2125,398,298,26,119,2966
2025,June,6,Bihar,Bhagalpur,2334,437,328,29,131,3259
2025,June,6,Bihar,Purnia,1882,352,264,23,105,2626
2025,June,6,Odisha,Bhubaneswar,2584,484,363,32,145,3608
2025,June,6,Odisha,Cuttack,2015,377,283,25,113,2813
2025,June,6,Odisha,Rourkela,1879,352,264,23,105,2623
2025,June,6,Odisha,Sambalpur,2383,446,335,29,134,3327
2025,June,6,Odisha,Berhampur,1733,325,243,21,97,2419
2025,June,6,Assam,Guwahati,2078,389,292,25,116,2900
2025,June,6,Assam,Silchar,2045,383,287,25,115,2855
2025,June,6,Assam,Dibrugarh,1888,354,265,23,106,2636
2025,June,6,Assam,Jorhat,1981,371,278,24,111,2765
2025,June,6,Assam,Nagaon,2300,431,323,28,129,3211
2025,July,7,Maharashtra,Mumbai,4172,782,586,52,234,5826
2025,July,7,Maharashtra,Pune,4334,812,609,54,243,6052
2025,July,7,Maharashtra,Nagpur,3857,723,542,48,216,5386
2025,July,7,Maharashtra,Nashik,4381,821,616,54,246,6118
2025,July,7,Maharashtra,Aurangabad,4491,842,631,56,252,6272
2025,July,7,Karnataka,Bengaluru,4265,799,599,53,239,5955
2025,July,7,Karnataka,Mysuru,3182,596,447,39,178,4442
2025,July,7,Karnataka,Hubballi,4267,800,600,53,240,5960
2025,July,7,Karnataka,Mangaluru,3768,706,529,47,211,5261
2025,July,7,Karnataka,Belagavi,4279,802,601,53,240,5975
2025,July,7,Tamil Nadu,Chennai,4430,830,622,55,249,6186
2025,July,7,Tamil Nadu,Coimbatore,3334,625,468,41,187,4655
2025,July,7,Tamil Nadu,Madurai,4134,775,581,51,232,5773
2025,July,7,Tamil Nadu,Salem,4078,764,573,50,229,5694
2025,July,7,Tamil Nadu,Tiruchirappalli,4003,750,563,50,225,5591
2025,July,7,Telangana,Hyderabad,2179,408,306,27,122,3042
2025,July,7,Telangana,Warangal,2277,427,320,28,128,3180
2025,July,7,Telangana,Karimnagar,2334,437,328,29,131,3259
2025,July,7,Telangana,Nizamabad,2552,478,358,31,143,3562
2025,July,7,Telangana,Khammam,2108,395,296,26,118,2943
2025,July,7,Gujarat,Ahmedabad,1772,332,249,22,99,2474
2025,July,7,Gujarat,Surat,1914,358,269,23,107,2671
2025,July,7,Gujarat,Vadodara,2401,450,337,30,135,3353
2025,July,7,Gujarat,Rajkot,1985,372,279,24,111,2771
2025,July,7,Gujarat,Bhavnagar,2260,423,317,28,127,3155
2025,July,7,Uttar Pradesh,Lucknow,4065,762,571,50,228,5676
2025,July,7,Uttar Pradesh,Kanpur,3220,603,452,40,181,4496
2025,July,7,Uttar Pradesh,Agra,3588,672,504,44,201,5009
2025,July,7,Uttar Pradesh,Varanasi,4518,847,635,56,254,6310
2025,July,7,Uttar Pradesh,Prayagraj,3579,671,503,44,201,4998
2025,July,7,Kerala,Thiruvananthapuram,1738,326,244,21,97,2426
2025,July,7,Kerala,Kochi,2366,443,332,29,133,3303
2025,July,7,Kerala,Kozhikode,2146,402,301,26,120,2995
2025,July,7,Kerala,Thrissur,2031,380,285,25,114,2835
2025,July,7,Kerala,Kollam,2002,375,281,25,112,2795
2025,July,7,Rajasthan,Jaipur,2482,465,349,31,139,3466
2025,July,7,Rajasthan,Jodhpur,1922,360,270,24,108,2684
2025,July,7,Rajasthan,Udaipur,2088,391,293,26,117,2915
2025,July,7,Rajasthan,Kota,2164,405,304,27,121,3021
2025,July,7,Rajasthan,Ajmer,2366,443,332,29,133,3303
2025,July,7,West Bengal,Kolkata,1853,347,260,23,104,2587
2025,July,7,West Bengal,Howrah,2354,441,331,29,132,3287
2025,July,7,West Bengal,Siliguri,2098,393,295,26,118,2930
2025,July,7,West Bengal,Durgapur,1802,337,253,22,101,2515
2025,July,7,West Bengal,Asansol,1804,338,253,22,101,2518
2025,July,7,Andhra Pradesh,Visakhapatnam,2428,455,341,30,136,3390
2025,July,7,Andhra Pradesh,Vijayawada,1895,355,266,23,106,2645
2025,July,7,Andhra Pradesh,Guntur,2392,448,336,29,134,3339
2025,July,7,Andhra Pradesh,Tirupati,2593,486,364,32,145,3620
2025,July,7,Andhra Pradesh,Kurnool,2563,480,360,32,144,3579
2025,July,7,Madhya Pradesh,Bhopal,1795,336,252,22,101,2506
2025,July,7,Madhya Pradesh,Indore,2152,403,302,26,121,3004
2025,July,7,Madhya Pradesh,Jabalpur,2329,436,327,29,131,3252
2025,July,7,Madhya Pradesh,Gwalior,2039,382,286,25,114,2846
2025,July,7,Madhya Pradesh,Ujjain,2519,472,354,31,141,3517
2025,July,7,Punjab,Ludhiana,2539,476,357,31,142,3545
2025,July,7,Punjab,Amritsar,2312,433,325,28,130,3228
2025,July,7,Punjab,Jalandhar,1862,349,261,23,104,2599
2025,July,7,Punjab,Patiala,1982,371,278,24,111,2766
2025,July,7,Punjab,Bathinda,1784,334,250,22,100,2490
2025,July,7,Bihar,Patna,2052,384,288,25,115,2864
2025,July,7,Bihar,Gaya,1747,327,245,21,98,2438
2025,July,7,Bihar,Muzaffarpur,2579,483,362,32,145,3601
2025,July,7,Bihar,Bhagalpur,1896,355,266,23,106,2646
2025,July,7,Bihar,Purnia,2007,376,282,25,112,2802
2025,July,7,Odisha,Bhubaneswar,2363,443,332,29,132,3299
2025,July,7,Odisha,Cuttack,1822,341,256,22,102,2543
2025,July,7,Odisha,Rourkela,2093,392,294,26,117,2922
2025,July,7,Odisha,Sambalpur,2585,484,363,32,145,3609
2025,July,7,Odisha,Berhampur,1959,367,275,24,110,2735
2025,July,7,Assam,Guwahati,1755,329,246,21,98,2449
2025,July,7,Assam,Silchar,2098,393,295,26,118,2930
2025,July,7,Assam,Dibrugarh,1751,328,246,21,98,2444
2025,July,7,Assam,Jorhat,2353,441,330,29,132,3285
2025,July,7,Assam,Nagaon,1971,369,277,24,110,2751
2025,August,8,Maharashtra,Mumbai,3825,717,537,47,215,5341
2025,August,8,Maharashtra,Pune,3636,681,511,45,204,5077
2025,August,8,Maharashtra,Nagpur,4118,772,579,51,231,5751
2025,August,8,Maharashtra,Nashik,3272,613,460,40,184,4569
2025,August,8,Maharashtra,Aurangabad,3496,655,491,43,196,4881
2025,August,8,Karnataka,Bengaluru,3670,688,516,45,206,5125
2025,August,8,Karnataka,Mysuru,3243,608,456,40,182,4529
2025,August,8,Karnataka,Hubballi,3910,733,549,48,219,5459
2025,August,8,Karnataka,Mangaluru,3344,627,470,41,188,4670
2025,August,8,Karnataka,Belagavi,4414,827,620,55,248,6164
